G,speed,mS_peak,mS_module,allSignals
1,3,4.666666666666667,40.49803138438641,"(array([[ 4.66666667],
       [ 4.66666667],
       [ 4.66666667],
       [ 4.66666667],
       [ 5.11111111],
       [11.55555556],
       [ 8.        ],
       [ 8.88888889],
       [ 4.66666667],
       [ 8.88888889],
       [ 8.88888889],
       [ 5.11111111],
       [ 4.66666667],
       [ 8.88888889],
       [ 8.        ],
       [ 4.66666667],
       [ 4.66666667],
       [ 8.88888889],
       [ 4.66666667],
       [ 8.66666667],
       [ 4.66666667],
       [ 5.11111111],
       [ 4.66666667],
       [ 4.66666667],
       [ 4.66666667],
       [ 8.88888889],
       [ 4.66666667],
       [ 4.66666667],
       [ 4.66666667],
       [ 5.11111111],
       [ 4.66666667],
       [ 4.66666667],
       [11.55555556],
       [ 8.22222222],
       [ 6.        ],
       [ 4.66666667],
       [ 4.88888889],
       [ 5.11111111],
       [ 9.77777778],
       [ 8.44444444],
       [ 9.77777778],
       [ 6.        ],
       [ 9.77777778],
       [ 5.11111111],
       [ 5.11111111],
       [ 6.        ],
       [ 5.11111111],
       [ 6.        ],
       [ 8.44444444],
       [ 8.44444444],
       [ 9.77777778],
       [ 4.88888889],
       [ 8.44444444],
       [ 4.88888889],
       [ 5.11111111],
       [ 4.88888889],
       [ 5.11111111],
       [ 4.88888889],
       [ 5.11111111],
       [ 6.        ],
       [ 4.88888889],
       [ 8.44444444],
       [ 5.11111111],
       [ 6.        ],
       [ 9.55555556],
       [11.77777778],
       [ 9.55555556]]), array([[4.04980314e+01],
       [7.01047960e+02],
       [3.28939908e-02],
       [7.83642335e-02],
       [6.48473833e-01],
       [1.64435304e+02],
       [8.75238519e+02],
       [3.18384570e+00],
       [6.51909638e-03],
       [1.60565370e-01],
       [1.46809766e+00],
       [5.30826318e-02],
       [6.00111773e+02],
       [4.13137845e-01],
       [2.08891414e+01],
       [6.73781886e-01],
       [1.96537377e-02],
       [6.42662745e+02],
       [8.26466097e+00],
       [4.90821004e+02],
       [5.30877856e+02],
       [5.61873555e-01],
       [3.10141908e-02],
       [7.22914259e-03],
       [3.08571223e-03],
       [6.63412027e-03],
       [1.18542986e+00],
       [7.02264249e-01],
       [4.53591085e-06],
       [1.46355480e-04],
       [2.69665180e+00],
       [1.50099795e-01],
       [2.54704628e+02],
       [9.06699342e+02],
       [9.87661614e-01],
       [3.48001606e-02],
       [4.05423529e-02],
       [4.61891809e+01],
       [7.82688054e+01],
       [7.76528088e+02],
       [1.49118039e+01],
       [1.66577412e-02],
       [5.27190792e-01],
       [2.17060589e+00],
       [1.12348323e+00],
       [7.05601879e+02],
       [1.49721109e+01],
       [8.99495013e+00],
       [3.16414306e-02],
       [2.97223655e-02],
       [4.18654223e+02],
       [6.00583542e+00],
       [6.00745493e+02],
       [5.18053205e+02],
       [8.51271973e+02],
       [6.34703144e-02],
       [1.79399597e-02],
       [9.46793160e-03],
       [8.35914511e-02],
       [5.32848465e-01],
       [3.21452900e-01],
       [1.69997197e-06],
       [4.26448925e-03],
       [9.64993154e-01],
       [2.80240041e-01],
       [1.56754912e+02],
       [4.42207874e+02]]))"
2,3,6.666666666666667,35.31183696651052,"(array([[ 6.66666667],
       [ 6.22222222],
       [ 6.66666667],
       [ 6.66666667],
       [ 6.66666667],
       [ 7.77777778],
       [ 6.66666667],
       [ 6.66666667],
       [ 7.77777778],
       [ 6.66666667],
       [ 6.66666667],
       [ 7.77777778],
       [ 7.77777778],
       [ 6.66666667],
       [ 6.66666667],
       [ 7.77777778],
       [ 6.66666667],
       [ 6.66666667],
       [ 6.22222222],
       [ 6.22222222],
       [ 6.22222222],
       [ 6.66666667],
       [ 6.22222222],
       [ 6.66666667],
       [ 6.22222222],
       [ 6.66666667],
       [ 6.66666667],
       [ 6.66666667],
       [11.55555556],
       [ 6.66666667],
       [ 6.22222222],
       [ 6.22222222],
       [ 7.77777778],
       [ 6.22222222],
       [ 7.33333333],
       [ 6.66666667],
       [ 6.66666667],
       [ 7.11111111],
       [ 7.11111111],
       [ 6.66666667],
       [ 7.11111111],
       [ 7.11111111],
       [ 7.11111111],
       [ 7.11111111],
       [ 7.11111111],
       [ 6.66666667],
       [ 7.11111111],
       [ 6.66666667],
       [ 8.        ],
       [ 6.66666667],
       [ 7.11111111],
       [ 7.33333333],
       [ 8.        ],
       [ 7.33333333],
       [ 7.11111111],
       [ 7.33333333],
       [ 6.66666667],
       [ 7.33333333],
       [ 7.11111111],
       [ 6.66666667],
       [ 6.66666667],
       [11.55555556],
       [ 7.11111111],
       [ 7.33333333],
       [ 7.33333333],
       [ 8.        ],
       [ 7.33333333]]), array([[3.53118370e+01],
       [2.62422416e-02],
       [6.11271307e-05],
       [8.74765016e-07],
       [2.44462468e-03],
       [6.47515719e+02],
       [1.84414916e+00],
       [6.94871510e-02],
       [1.00261206e-08],
       [4.04043230e-03],
       [7.24630994e-02],
       [1.60968842e-04],
       [1.33698647e-01],
       [3.82471681e-03],
       [1.98028253e-02],
       [4.65625222e-05],
       [3.35633743e-07],
       [9.02786440e+02],
       [4.39417043e-04],
       [1.29396530e-01],
       [1.29643564e-02],
       [5.58923359e-03],
       [2.02376225e-05],
       [2.82144911e-05],
       [1.22717497e-07],
       [1.01440560e-05],
       [9.55535703e-03],
       [4.70471302e-06],
       [2.13162821e-13],
       [3.74208598e-10],
       [2.31338851e-03],
       [5.35105129e-05],
       [9.75673766e+02],
       [9.73782855e+02],
       [2.82766999e-03],
       [4.99630164e-04],
       [2.18416025e-06],
       [6.96253268e-03],
       [5.87675686e+02],
       [1.01377099e+03],
       [6.66858803e-01],
       [8.70288343e-06],
       [4.07601719e-02],
       [3.17426722e-02],
       [4.53355008e-04],
       [3.13474069e-01],
       [2.77621491e-02],
       [9.17038961e-02],
       [2.53660920e-05],
       [1.10557391e-03],
       [9.58920413e+02],
       [1.54032605e-04],
       [9.33338704e-02],
       [5.86605508e-03],
       [5.64141451e-02],
       [2.05210767e-04],
       [2.68293896e-04],
       [8.40143605e-07],
       [4.84599678e-06],
       [4.58039414e-03],
       [1.99236038e-05],
       [4.26325641e-13],
       [4.57900965e-08],
       [4.14087952e-03],
       [3.01683600e-03],
       [6.42526192e+02],
       [9.19717253e+02]]))"
